Marca,Desc_Producto,Precio,URL_Producto
Team, T-FORCE VULCAN Z 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model TLZGD432G3200HC16FDC01, 109, https://www.newegg.com/team-32gb-288-pin-ddr4-sdram/p/N82E16820331618?Description=RAM&cm_re=RAM-_-20-331-618-_-Product
CORSAIR, Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model CMK16GX4M2D3600C18, 62, https://www.newegg.com/corsair-16gb-288-pin-ddr4-sdram/p/N82E16820236538?Description=RAM&cm_re=RAM-_-20-236-538-_-Product
CORSAIR, Vengeance RGB Pro (AMD Ryzen Ready) 32GB (2 x 16GB) 288-Pin DDR4 3600 (PC4 28800) AMD Optimized Desktop Memory Model CMW32GX4M2Z3600C18, 162, https://www.newegg.com/corsair-32gb-288-pin-ddr4-sdram/p/N82E16820236606?Description=RAM&cm_re=RAM-_-20-236-606-_-Product
CORSAIR, Vengeance RGB Pro 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMW64GX4M2E3200C16, 304, https://www.newegg.com/corsair-64gb-288-pin-ddr4-sdram/p/N82E16820236601?Description=RAM&cm_re=RAM-_-20-236-601-_-Product
Patriot, Viper Steel 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model PVS432G360C8GK, 119, https://www.newegg.com/patriot-32gb-288-pin-ddr4-sdram/p/N82E16820225258?Description=RAM&cm_re=RAM-_-20-225-258-_-Product
G.SKILL, Ripjaws V Series 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16S-16GVK, 59, https://www.newegg.com/g-skill-16gb-288-pin-ddr4-sdram/p/N82E16820232090?Description=RAM&cm_re=RAM-_-20-232-090-_-Product
G.SKILL, Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 6000 Intel XMP 3.0 Desktop Memory Model F5-6000J3636F16GX2-TZ5RK, 349, https://www.newegg.com/g-skill-32gb-288-pin-ddr5-sdram/p/N82E16820374351?Description=RAM&cm_re=RAM-_-20-374-351-_-Product
CORSAIR, Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMW32GX4M2E3200C16, 144, https://www.newegg.com/corsair-32gb-288-pin-ddr4-sdram/p/N82E16820236570?Description=RAM&cm_re=RAM-_-20-236-570-_-Product
G.SKILL, TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-32GTZRC, 179, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820232906?Description=RAM&cm_re=RAM-_-20-232-906-_-Product
G.SKILL, TridentZ RGB Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-32GTZR, 174, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820232482?Description=RAM&cm_re=RAM-_-20-232-482-_-Product
